# _tick,_time,frames,mean_episode_return_0,loss_0,mean_episode_return_1,loss_1
51,1662559434.1651886,163200,-14.001852989196777,2089.339599609375,14.40800952911377,2369.489013671875
52,1662559436.4765773,166400,-13.820070266723633,3041.67626953125,14.40800952911377,2369.489013671875
53,1662559436.7416766,169600,-13.820070266723633,3041.67626953125,14.184564590454102,2935.404052734375
54,1662559439.3580406,172800,-13.449071884155273,2448.84130859375,14.184564590454102,2935.404052734375
55,1662559439.5148003,176000,-13.449071884155273,2448.84130859375,13.793928146362305,2470.068603515625
56,1662559442.1462376,179200,-13.536102294921875,2571.563720703125,13.793928146362305,2470.068603515625
57,1662559442.1484494,182400,-13.536102294921875,2571.563720703125,13.88771915435791,2697.607421875
58,1662559444.9347234,185600,-12.996742248535156,1788.6875,13.88771915435791,2697.607421875
59,1662559444.967013,188800,-12.996742248535156,1788.6875,13.358973503112793,1601.939697265625
60,1662559447.5259283,192000,-12.996742248535156,1788.6875,13.362616539001465,2420.752685546875
61,1662559447.7332182,195200,-12.976228713989258,2412.158935546875,13.362616539001465,2420.752685546875
62,1662559450.3344672,198400,-12.976228713989258,2412.158935546875,13.475297927856445,1803.9517822265625
63,1662559450.3388731,201600,-13.083154678344727,1725.30224609375,13.475297927856445,1803.9517822265625
64,1662559452.9174275,204800,-13.083154678344727,1725.30224609375,13.08907699584961,1584.1693115234375
65,1662559453.2105763,208000,-12.765545845031738,1528.5245361328125,13.08907699584961,1584.1693115234375
66,1662559455.6866944,211200,-12.725950241088867,2107.74658203125,13.08907699584961,1584.1693115234375
67,1662559455.862456,214400,-12.725950241088867,2107.74658203125,13.072070121765137,1936.6558837890625
68,1662559458.600182,217600,-12.515508651733398,1890.5894775390625,13.072070121765137,1936.6558837890625
69,1662559458.7042234,220800,-12.515508651733398,1890.5894775390625,12.842768669128418,1970.0118408203125
70,1662559461.25145,224000,-12.515508651733398,1890.5894775390625,12.646259307861328,1743.6978759765625
71,1662559461.4102173,227200,-12.346901893615723,1677.7266845703125,12.646259307861328,1743.6978759765625
72,1662559463.8593154,230400,-12.346901893615723,1677.7266845703125,12.540556907653809,1667.6046142578125
73,1662559464.0233717,233600,-12.23692512512207,1655.627197265625,12.540556907653809,1667.6046142578125
74,1662559466.697699,236800,-12.23692512512207,1655.627197265625,12.456559181213379,1515.989990234375
75,1662559466.9059932,240000,-12.198282241821289,1442.9830322265625,12.456559181213379,1515.989990234375
76,1662559469.4430943,243200,-12.198282241821289,1442.9830322265625,12.468400001525879,2181.466552734375
77,1662559469.6524348,246400,-12.216421127319336,2155.541748046875,12.468400001525879,2181.466552734375
78,1662559472.16682,249600,-12.216421127319336,2155.541748046875,12.44483470916748,1717.388427734375
79,1662559472.380154,252800,-12.177499771118164,1911.1641845703125,12.44483470916748,1717.388427734375
80,1662559474.9795449,256000,-12.177499771118164,1911.1641845703125,12.101518630981445,2465.40771484375
81,1662559475.1234288,259200,-11.787062644958496,2457.734375,12.101518630981445,2465.40771484375
82,1662559477.5763023,262400,-11.787062644958496,2457.734375,11.554404258728027,2189.27880859375
83,1662559477.9635117,265600,-11.321078300476074,2228.706787109375,11.554404258728027,2189.27880859375
84,1662559480.374963,268800,-11.321078300476074,2228.706787109375,11.39125919342041,2282.471923828125
85,1662559480.5719726,272000,-11.09017276763916,2259.64111328125,11.39125919342041,2282.471923828125
86,1662559482.9806807,275200,-11.09017276763916,2259.64111328125,11.207908630371094,2306.83837890625
87,1662559483.4071028,278400,-10.899189949035645,2251.95849609375,11.207908630371094,2306.83837890625
88,1662559485.973577,281600,-10.964953422546387,2099.7490234375,11.207908630371094,2306.83837890625
89,1662559486.0243855,284800,-10.964953422546387,2099.7490234375,11.198349952697754,2191.958740234375
90,1662559488.5298495,288000,-10.964953422546387,2099.7490234375,11.00462818145752,2123.229736328125
91,1662559488.9776185,291200,-10.702714920043945,2330.7373046875,11.00462818145752,2123.229736328125
92,1662559491.3978205,294400,-10.429346084594727,2972.909912109375,11.00462818145752,2123.229736328125
93,1662559491.5112374,297600,-10.429346084594727,2972.909912109375,10.674844741821289,2574.89990234375
94,1662559494.0037014,300800,-10.429346084594727,2972.909912109375,10.586413383483887,2371.603759765625
95,1662559494.4107237,304000,-10.314239501953125,1803.34814453125,10.586413383483887,2371.603759765625
96,1662559496.7845557,307200,-10.314239501953125,1803.34814453125,10.4730224609375,1630.771240234375
97,1662559497.2193825,310400,-10.211038589477539,1606.2584228515625,10.4730224609375,1630.771240234375
98,1662559499.4655282,313600,-10.211038589477539,1606.2584228515625,10.429888725280762,2774.8642578125
99,1662559499.761451,316800,-10.187399864196777,2927.126220703125,10.429888725280762,2774.8642578125
100,1662559502.448329,320000,-10.187399864196777,2927.126220703125,10.428625106811523,1813.446533203125
101,1662559502.585577,323200,-10.360613822937012,2408.987548828125,10.428625106811523,1813.446533203125
102,1662559505.0579672,326400,-10.360613822937012,2408.987548828125,10.370036125183105,2303.34814453125
103,1662559505.4360707,329600,-10.150938034057617,1871.4505615234375,10.370036125183105,2303.34814453125
104,1662559507.9796245,332800,-10.012144088745117,2385.043212890625,10.370036125183105,2303.34814453125
105,1662559508.056956,336000,-10.012144088745117,2385.043212890625,10.216303825378418,2423.241455078125
106,1662559510.5041375,339200,-10.012144088745117,2385.043212890625,10.336371421813965,1972.2662353515625
107,1662559510.8568776,342400,-10.098339080810547,2266.747802734375,10.336371421813965,1972.2662353515625
108,1662559513.4474957,345600,-10.025641441345215,1754.1307373046875,10.336371421813965,1972.2662353515625
109,1662559513.456257,348800,-10.025641441345215,1754.1307373046875,10.242652893066406,1856.669189453125
110,1662559516.0041482,352000,-10.025641441345215,1754.1307373046875,10.067492485046387,1720.9305419921875
111,1662559516.3072965,355200,-9.848297119140625,1623.7196044921875,10.067492485046387,1720.9305419921875
112,1662559518.820982,358400,-9.634873390197754,2006.831787109375,10.067492485046387,1720.9305419921875
113,1662559518.9333837,361600,-9.634873390197754,2006.831787109375,9.877493858337402,1935.3577880859375
114,1662559521.631712,364800,-9.634873390197754,2006.831787109375,9.721212387084961,2812.489990234375
115,1662559521.756166,368000,-9.4287109375,2910.361083984375,9.721212387084961,2812.489990234375
116,1662559524.3217177,371200,-9.4287109375,2910.361083984375,9.706567764282227,2729.306884765625
117,1662559524.445802,374400,-9.464357376098633,2832.23388671875,9.706567764282227,2729.306884765625
118,1662559527.0421903,377600,-9.464357376098633,2832.23388671875,9.736071586608887,1948.9761962890625
119,1662559527.227979,380800,-9.457823753356934,1968.837890625,9.736071586608887,1948.9761962890625
120,1662559529.8514938,384000,-9.457823753356934,1968.837890625,9.55846118927002,1820.6881103515625
121,1662559529.8974001,387200,-9.323541641235352,1813.8345947265625,9.55846118927002,1820.6881103515625
122,1662559532.5530548,390400,-9.323541641235352,1813.8345947265625,9.46074390411377,1881.626220703125
123,1662559532.7394571,393600,-9.201563835144043,2166.92333984375,9.46074390411377,1881.626220703125
124,1662559535.357238,396800,-9.201563835144043,2166.92333984375,9.192354202270508,3623.480224609375
125,1662559535.4536626,400000,-9.024073600769043,3693.216064453125,9.192354202270508,3623.480224609375
126,1662559538.0542514,403200,-9.024073600769043,3693.216064453125,9.113567352294922,2017.0308837890625
127,1662559538.248328,406400,-8.916231155395508,1944.284912109375,9.113567352294922,2017.0308837890625
128,1662559540.8113663,409600,-8.916231155395508,1944.284912109375,8.970746040344238,1268.538330078125
129,1662559540.9584217,412800,-8.751596450805664,1529.859619140625,8.970746040344238,1268.538330078125
130,1662559543.5618508,416000,-8.690265655517578,1291.8614501953125,8.970746040344238,1268.538330078125
131,1662559543.5789914,419200,-8.690265655517578,1291.8614501953125,8.914058685302734,1487.063232421875
132,1662559546.2983732,422400,-8.690265655517578,1291.8614501953125,8.740042686462402,1494.1607666015625
133,1662559546.5017602,425600,-8.549100875854492,1543.9781494140625,8.740042686462402,1494.1607666015625
134,1662559549.0786994,428800,-8.441630363464355,1969.93310546875,8.740042686462402,1494.1607666015625
135,1662559549.209134,432000,-8.441630363464355,1969.93310546875,8.63731861114502,1783.16552734375
136,1662559551.694957,435200,-8.441630363464355,1969.93310546875,8.592416763305664,2076.701416015625
137,1662559551.8892999,438400,-8.382181167602539,1860.978515625,8.592416763305664,2076.701416015625
138,1662559554.6887603,441600,-8.400529861450195,1943.86962890625,8.592416763305664,2076.701416015625
139,1662559554.7758095,444800,-8.400529861450195,1943.86962890625,8.558213233947754,1880.1771240234375
140,1662559557.3205893,448000,-8.400529861450195,1943.86962890625,8.531524658203125,1435.56103515625
141,1662559557.3473125,451200,-8.318552017211914,1488.988037109375,8.531524658203125,1435.56103515625
142,1662559559.923723,454400,-8.250425338745117,2789.544921875,8.531524658203125,1435.56103515625
143,1662559560.2210746,457600,-8.250425338745117,2789.544921875,8.450749397277832,2666.322509765625
144,1662559562.7796798,460800,-8.251014709472656,1657.133056640625,8.450749397277832,2666.322509765625
145,1662559562.995221,464000,-8.251014709472656,1657.133056640625,8.41923999786377,1769.4757080078125
146,1662559565.532171,467200,-8.211837768554688,2096.22412109375,8.41923999786377,1769.4757080078125
147,1662559565.654402,470400,-8.211837768554688,2096.22412109375,8.377750396728516,2070.201416015625
148,1662559568.190174,473600,-8.211837768554688,2096.22412109375,8.32346248626709,2363.9697265625
149,1662559568.4407792,476800,-8.151504516601562,2274.86572265625,8.32346248626709,2363.9697265625
150,1662559570.9773989,480000,-8.078817367553711,2323.924560546875,8.32346248626709,2363.9697265625
151,1662559571.126663,483200,-8.078817367553711,2323.924560546875,8.250067710876465,2243.206298828125
152,1662559573.8633661,486400,-8.085249900817871,1610.3502197265625,8.250067710876465,2243.206298828125
153,1662559573.98753,489600,-8.085249900817871,1610.3502197265625,8.275808334350586,1810.144287109375
154,1662559576.465686,492800,-8.069536209106445,2102.989990234375,8.275808334350586,1810.144287109375
155,1662559576.6282005,496000,-8.069536209106445,2102.989990234375,8.204767227172852,1824.3177490234375
156,1662559579.296206,499200,-8.069536209106445,2102.989990234375,8.166730880737305,2207.17041015625
157,1662559579.5314424,502400,-7.991192817687988,1961.191650390625,8.166730880737305,2207.17041015625
158,1662559582.0310574,505600,-7.992119789123535,1667.4224853515625,8.166730880737305,2207.17041015625
159,1662559582.148601,508800,-7.992119789123535,1667.4224853515625,8.143625259399414,1812.5267333984375
160,1662559584.8531764,512000,-7.992119789123535,1667.4224853515625,8.07668685913086,1516.7852783203125
161,1662559584.8685815,515200,-7.892587184906006,1909.921875,8.07668685913086,1516.7852783203125
162,1662559587.5210118,518400,-7.820962905883789,3001.35986328125,8.07668685913086,1516.7852783203125
163,1662559587.713041,521600,-7.820962905883789,3001.35986328125,7.961277961730957,3194.965576171875
164,1662559590.4604192,524800,-7.686779975891113,1792.998046875,7.961277961730957,3194.965576171875
165,1662559590.5058043,528000,-7.686779975891113,1792.998046875,7.827852725982666,2006.8858642578125
166,1662559592.9914434,531200,-7.694587707519531,2488.048095703125,7.827852725982666,2006.8858642578125
167,1662559593.1574268,534400,-7.694587707519531,2488.048095703125,7.805647373199463,2370.96484375
168,1662559595.9509637,537600,-7.573770999908447,2138.68798828125,7.805647373199463,2370.96484375
169,1662559596.0470858,540800,-7.573770999908447,2138.68798828125,7.72129487991333,2149.576416015625
170,1662559598.5924745,544000,-7.573770999908447,2138.68798828125,7.60386848449707,2040.783203125
171,1662559598.674136,547200,-7.469213485717773,1999.6446533203125,7.60386848449707,2040.783203125
172,1662559601.4069495,550400,-7.3172430992126465,2966.638671875,7.60386848449707,2040.783203125
173,1662559601.4247057,553600,-7.3172430992126465,2966.638671875,7.470703125,2841.237060546875
174,1662559604.2173827,556800,-7.3172430992126465,2966.638671875,7.364003658294678,2725.385498046875
175,1662559604.2669017,560000,-7.229357719421387,2863.357421875,7.364003658294678,2725.385498046875
176,1662559606.9277775,563200,-7.229357719421387,2863.357421875,7.248489856719971,3044.54248046875
177,1662559607.0785065,566400,-7.114837169647217,3357.17626953125,7.248489856719971,3044.54248046875
178,1662559609.6105914,569600,-7.114837169647217,3357.17626953125,7.158395767211914,2804.65673828125
179,1662559609.7380972,572800,-7.003880500793457,2460.861083984375,7.158395767211914,2804.65673828125
180,1662559612.4497147,576000,-7.003880500793457,2460.861083984375,7.033881187438965,1643.2327880859375
181,1662559612.4920506,579200,-6.917454719543457,2169.853759765625,7.033881187438965,1643.2327880859375
182,1662559615.098795,582400,-6.861286640167236,1468.098388671875,7.033881187438965,1643.2327880859375
183,1662559615.1769574,585600,-6.861286640167236,1468.098388671875,7.019979953765869,1845.0811767578125
184,1662559617.9727316,588800,-6.861286640167236,1468.098388671875,6.956136226654053,1806.5487060546875
185,1662559618.0468879,592000,-6.789388179779053,1870.723388671875,6.956136226654053,1806.5487060546875
186,1662559620.7414794,595200,-6.789388179779053,1870.723388671875,6.871070861816406,1668.806640625
187,1662559620.782817,598400,-6.699052810668945,1691.331787109375,6.871070861816406,1668.806640625
188,1662559623.4511645,601600,-6.699052810668945,1691.331787109375,6.843662738800049,1609.04296875
189,1662559623.5290904,604800,-6.674414157867432,1614.86328125,6.843662738800049,1609.04296875
190,1662559626.2974308,608000,-6.674414157867432,1614.86328125,6.745330810546875,1700.31689453125
191,1662559626.3936586,611200,-6.607824325561523,1710.9088134765625,6.745330810546875,1700.31689453125
192,1662559628.9303107,614400,-6.607824325561523,1710.9088134765625,6.700533866882324,2226.0947265625
193,1662559629.0375533,617600,-6.563693046569824,2201.80908203125,6.700533866882324,2226.0947265625
194,1662559631.733132,620800,-6.563693046569824,2201.80908203125,6.574243068695068,2239.3466796875
195,1662559631.9259958,624000,-6.411304473876953,2198.14453125,6.574243068695068,2239.3466796875
196,1662559634.4694202,627200,-6.320962429046631,1925.8421630859375,6.574243068695068,2239.3466796875
197,1662559634.5470176,630400,-6.320962429046631,1925.8421630859375,6.453312873840332,1867.8861083984375
198,1662559637.256542,633600,-6.320962429046631,1925.8421630859375,6.5010294914245605,3761.287353515625
199,1662559637.3988967,636800,-6.380157470703125,3906.581787109375,6.5010294914245605,3761.287353515625
200,1662559640.1238616,640000,-6.148974895477295,1649.785888671875,6.5010294914245605,3761.287353515625
201,1662559640.1878934,643200,-6.148974895477295,1649.785888671875,6.2563605308532715,1732.21337890625
202,1662559642.7948906,646400,-6.927516937255859,2265.82275390625,6.2563605308532715,1732.21337890625
203,1662559642.9520507,649600,-6.927516937255859,2265.82275390625,7.3649187088012695,2133.204833984375
204,1662559645.5955942,652800,-8.238043785095215,2486.48046875,7.3649187088012695,2133.204833984375
205,1662559645.696312,656000,-8.238043785095215,2486.48046875,8.27181625366211,3244.84423828125
206,1662559648.2560031,659200,-7.547774314880371,2943.680908203125,8.27181625366211,3244.84423828125
207,1662559648.4409509,662400,-7.547774314880371,2943.680908203125,7.264939785003662,2172.601806640625
208,1662559651.0985384,665600,-6.958842754364014,2542.1708984375,7.264939785003662,2172.601806640625
209,1662559651.154974,668800,-6.958842754364014,2542.1708984375,6.919620037078857,2488.79736328125
210,1662559653.8119907,672000,-5.994139671325684,1704.861083984375,6.919620037078857,2488.79736328125
211,1662559653.972061,675200,-5.994139671325684,1704.861083984375,5.631295680999756,1997.2965087890625
212,1662559656.4783702,678400,-5.378425121307373,2270.404296875,5.631295680999756,1997.2965087890625
213,1662559656.6157434,681600,-5.378425121307373,2270.404296875,5.285662651062012,2231.931884765625
214,1662559659.3893702,684800,-5.378425121307373,2270.404296875,5.855661869049072,1624.117431640625
215,1662559659.487827,688000,-5.653330326080322,1680.2154541015625,5.855661869049072,1624.117431640625
216,1662559662.0637925,691200,-5.699763774871826,2334.715576171875,5.855661869049072,1624.117431640625
217,1662559662.2143283,694400,-5.699763774871826,2334.715576171875,5.761819362640381,2187.80126953125
218,1662559665.0548923,697600,-5.699763774871826,2334.715576171875,5.362398624420166,2029.8896484375
219,1662559665.0835724,700800,-5.402771949768066,2052.63818359375,5.362398624420166,2029.8896484375
220,1662559667.5984986,704000,-4.8614821434021,1936.18310546875,5.362398624420166,2029.8896484375
221,1662559667.6950803,707200,-4.8614821434021,1936.18310546875,4.820272922515869,1816.258056640625
222,1662559670.4032156,710400,-4.488940238952637,2554.264404296875,4.820272922515869,1816.258056640625
223,1662559670.6008668,713600,-4.488940238952637,2554.264404296875,4.505542278289795,2367.256103515625
224,1662559673.065352,716800,-4.494359016418457,2316.984619140625,4.505542278289795,2367.256103515625
225,1662559673.280389,720000,-4.494359016418457,2316.984619140625,4.542909145355225,2297.605712890625
226,1662559675.945084,723200,-4.323057651519775,2178.233642578125,4.542909145355225,2297.605712890625
227,1662559676.1068728,726400,-4.323057651519775,2178.233642578125,4.2133893966674805,2232.895263671875
228,1662559678.4944952,729600,-3.833695888519287,1680.0653076171875,4.2133893966674805,2232.895263671875
229,1662559678.791915,732800,-3.833695888519287,1680.0653076171875,3.7830681800842285,1607.29248046875
230,1662559681.4957893,736000,-3.439549446105957,1212.9097900390625,3.7830681800842285,1607.29248046875
231,1662559681.7452848,739200,-3.439549446105957,1212.9097900390625,3.35490345954895,1245.8109130859375
232,1662559684.170179,742400,-2.98734188079834,1990.9808349609375,3.35490345954895,1245.8109130859375
233,1662559684.4801426,745600,-2.98734188079834,1990.9808349609375,2.9017910957336426,1977.072509765625
234,1662559686.9431973,748800,-2.720693826675415,1645.1229248046875,2.9017910957336426,1977.072509765625
235,1662559687.1576731,752000,-2.720693826675415,1645.1229248046875,2.6591796875,1582.6710205078125
236,1662559689.7143614,755200,-2.4464383125305176,2154.419921875,2.6591796875,1582.6710205078125
237,1662559689.916802,758400,-2.4464383125305176,2154.419921875,2.4473068714141846,1916.3822021484375
238,1662559692.4913719,761600,-2.3387837409973145,1858.044921875,2.4473068714141846,1916.3822021484375
239,1662559692.750061,764800,-2.3387837409973145,1858.044921875,2.4267892837524414,1854.156494140625
240,1662559695.3534725,768000,-2.601654052734375,2635.573974609375,2.4267892837524414,1854.156494140625
241,1662559695.6200407,771200,-2.601654052734375,2635.573974609375,2.645214796066284,2655.7080078125
242,1662559698.0760138,774400,-2.630988597869873,1738.3673095703125,2.645214796066284,2655.7080078125
243,1662559698.371851,777600,-2.630988597869873,1738.3673095703125,2.652158737182617,1712.5828857421875
244,1662559700.8029354,780800,-2.560439109802246,2342.82958984375,2.652158737182617,1712.5828857421875
245,1662559701.268465,784000,-2.560439109802246,2342.82958984375,2.602519989013672,2343.172607421875
246,1662559703.6260815,787200,-2.5750606060028076,2654.151123046875,2.602519989013672,2343.172607421875
247,1662559703.921794,790400,-2.5750606060028076,2654.151123046875,2.5799951553344727,2462.5546875
248,1662559706.3854933,793600,-2.6462931632995605,2017.03369140625,2.5799951553344727,2462.5546875
249,1662559706.7531528,796800,-2.6462931632995605,2017.03369140625,2.720125913619995,2191.37890625
250,1662559709.1191032,800000,-2.6349573135375977,2135.897216796875,2.720125913619995,2191.37890625
251,1662559709.383463,803200,-2.6349573135375977,2135.897216796875,2.646246910095215,1914.0655517578125
252,1662559711.8854315,806400,-2.472930431365967,1816.3851318359375,2.646246910095215,1914.0655517578125
253,1662559712.168735,809600,-2.472930431365967,1816.3851318359375,2.502088785171509,1819.015869140625
254,1662559714.5756526,812800,-2.484276294708252,1961.077880859375,2.502088785171509,1819.015869140625
255,1662559714.9612355,816000,-2.484276294708252,1961.077880859375,2.5222299098968506,1883.784912109375
256,1662559717.454832,819200,-2.2918193340301514,1729.80615234375,2.5222299098968506,1883.784912109375
257,1662559717.7697787,822400,-2.2918193340301514,1729.80615234375,2.3155908584594727,1702.4168701171875
258,1662559719.9526918,825600,-2.3049333095550537,1117.8271484375,2.3155908584594727,1702.4168701171875
259,1662559720.590898,828800,-2.3049333095550537,1117.8271484375,2.31299090385437,1089.5579833984375
260,1662559722.8477123,832000,-2.171114444732666,1558.25341796875,2.31299090385437,1089.5579833984375
261,1662559723.2402732,835200,-2.171114444732666,1558.25341796875,2.1889312267303467,1497.258056640625
262,1662559725.5667887,838400,-2.037344217300415,1459.337158203125,2.1889312267303467,1497.258056640625
263,1662559726.0439217,841600,-2.037344217300415,1459.337158203125,2.014813184738159,1623.633056640625
264,1662559728.2090094,844800,-1.9305202960968018,2283.849853515625,2.014813184738159,1623.633056640625
265,1662559728.897737,848000,-1.9305202960968018,2283.849853515625,1.9388091564178467,2534.9306640625
266,1662559731.0278556,851200,-1.7399874925613403,2911.4052734375,1.9388091564178467,2534.9306640625
267,1662559731.6923423,854400,-1.7399874925613403,2911.4052734375,1.7384207248687744,2528.5390625
268,1662559733.6737666,857600,-1.594804048538208,2379.8828125,1.7384207248687744,2528.5390625
269,1662559734.3723462,860800,-1.594804048538208,2379.8828125,1.5823674201965332,2279.02099609375
270,1662559736.7249768,864000,-1.578697919845581,1965.7965087890625,1.5823674201965332,2279.02099609375
271,1662559737.3008754,867200,-1.578697919845581,1965.7965087890625,1.5657035112380981,1992.7987060546875
272,1662559739.2948544,870400,-1.4388201236724854,1990.5765380859375,1.5657035112380981,1992.7987060546875
273,1662559740.0319011,873600,-1.4388201236724854,1990.5765380859375,1.5013980865478516,1908.1815185546875
274,1662559742.1155806,876800,-1.2898969650268555,1683.240234375,1.5013980865478516,1908.1815185546875
275,1662559742.9675062,880000,-1.2898969650268555,1683.240234375,1.304872751235962,1602.0633544921875
276,1662559744.83447,883200,-1.1723620891571045,1939.93115234375,1.304872751235962,1602.0633544921875
277,1662559745.5593927,886400,-1.1723620891571045,1939.93115234375,1.2055803537368774,2102.75390625
278,1662559747.5950077,889600,-1.0948662757873535,1537.843505859375,1.2055803537368774,2102.75390625
279,1662559748.5685005,892800,-1.0948662757873535,1537.843505859375,1.097822666168213,1475.3873291015625
280,1662559750.3785841,896000,-1.0852417945861816,2016.5799560546875,1.097822666168213,1475.3873291015625
281,1662559751.1605284,899200,-1.0852417945861816,2016.5799560546875,1.0784695148468018,2041.5458984375
282,1662559753.0848224,902400,-1.0545413494110107,2883.166748046875,1.0784695148468018,2041.5458984375
283,1662559754.0635133,905600,-1.0545413494110107,2883.166748046875,1.0603125095367432,2978.48388671875
284,1662559755.8785324,908800,-1.0426197052001953,2470.147705078125,1.0603125095367432,2978.48388671875
285,1662559756.7617621,912000,-1.0426197052001953,2470.147705078125,1.0516550540924072,2119.374755859375
286,1662559758.689802,915200,-1.0263296365737915,1563.4234619140625,1.0516550540924072,2119.374755859375
287,1662559759.604638,918400,-1.0263296365737915,1563.4234619140625,1.0081442594528198,1803.1060791015625
288,1662559761.4617217,921600,-0.8487145900726318,2027.8316650390625,1.0081442594528198,1803.1060791015625
289,1662559762.4762275,924800,-0.8487145900726318,2027.8316650390625,0.8373857140541077,2274.51806640625
290,1662559764.190329,928000,-0.8479424715042114,2261.7705078125,0.8373857140541077,2274.51806640625
291,1662559765.05926,931200,-0.8479424715042114,2261.7705078125,0.8459122776985168,1716.1162109375
292,1662559766.9710457,934400,-0.8844931125640869,1157.1199951171875,0.8459122776985168,1716.1162109375
293,1662559767.894336,937600,-0.8844931125640869,1157.1199951171875,0.8903419375419617,1054.8992919921875
294,1662559769.755996,940800,-0.7756392359733582,1326.7266845703125,0.8903419375419617,1054.8992919921875
